index,ground_truth,prediction,wer,cer
885,and whatever still are the views as glorious as they say,whatever still are the views as glorious as they say,0.09090909090909091,0.07142857142857142
886,what have we got well nice little entrance area here you've got the porch there too which is a nice little bit of extra space to put your bags and things,well nicely lensurance area here you got the ports there too which is a nice little bit of extra space to put your bags and things,0.2903225806451613,0.19607843137254902
887,ruling out the elderly or the very very young purely because of the steep access to the front door,probably rooting out the elderly or the very very young purely because of the steve access to the front door,0.15789473684210525,0.1326530612244898
888,an extension to the original property because of the build of the house i would be of the thinking that it would be quite difficult,extension to the original property because of the build of the house i would be of the thinking that it would be quite difficult,0.04,0.022900763358778626
889,in east cleveland in general and even more so in marske by the sea i would expect a three bedroom property like this to fetch in the region of 550 per calendar month,east cleveland in general and even more so in must buy the sea i would expect a three bedrim property like this to fetch in the region of 550 pounds per calendar month,0.15151515151515152,0.10303030303030303
890,happened part of the way through it seems like you lost connection or something,happened part of the way through because it seems like you lost connection or something,0.07142857142857142,0.10126582278481013
891,having a baby in february oh wow we want to get it done and out the way before then really to cut down on the stress so that's months,rl oh yeah lp yeah we wanted to get it done and out of the way before then really to come down on the stress rg yeah so that's what's,0.4482758620689655,0.3383458646616541
892,as part of a closer to zero carbon there's no such thing as zero carbon but we're looking to build this house as close as we can to zero carbon so it's going to comply well above the minimum building regulations,as part of a closer to zero carbon there's no such thing as zero carbon but we're looking to build this house as close as we can to zero carbon so it's going to comply well above our minimum building regulations,0.024390243902439025,0.014218009478672985
893,we wanted to persuade the planning officers in terms of the design for modern look where we can actually control the energy,wanted to persuade the planning officers in terms of the design for a modern look where we can actually control the energy,0.09090909090909091,0.04065040650406504
894,managed to give them a bit more garden than we originally thought but the planning was granted without,we managed to give them a bit more garden than we originally thought but the planning was granted without that,0.1111111111111111,0.0784313725490196
895,that was a bit of a panic so i had to ring them back luckily it hadn't,was a bit of a panic so i had to ring them back luckily it hadn't,0.058823529411764705,0.07142857142857142
896,have liked to have a little more time to put a few more finishing touches in but we had somebody that wanted to be in in a rush so we got it to a state where it would be a nice home for somebody,like to have a little more time to put a few more finishing touches in but we had somebody that wanted to be in a rush so we got it into a stair where it would be a nice home for somebody,0.11363636363636363,0.06701030927835051
897,and get rid of the gas fire that's one less thing to worry about end result we're really happy because it's a modern,and get rid of the gas fire it's one less thing to worry about and the result we're really happy because it's a modern,0.13043478260869565,0.06896551724137931
898,i work monday to friday i had a bit of help from family and friends which was nice other than that it was contractors which i managed to get in through the week i left them with keys let them get on and that was,i'd work monday at friday i had a bit of help from family and friends which was nice other than that it was contractors which i managed to get in through the week we left them with keys and that was,0.15555555555555556,0.10426540284360189
899,we spent just under 4 000 it would have been great if we could have spent less than that but really considering what we've done i think we've done quite,we spent just over 4000 would have been great if we could have spent less than that but really considering what we've done i think we've done quite,0.13333333333333333,0.046052631578947366
900,is quite adequate perfect for letting if it was a home to be lived in maybe the kitchen bathroom could be of a higher quality,quite adequate perfect for letting if it was a home to be lived in maybe the kitchen baffroom could be of a higher quality,0.08,0.04
901,think what works quite well is it's quite a spacious property with two reception rooms downstairs and the kitchen at the rear which for a modest sized or medium sized family would work rather well,what works quite well is it's quite a spacious property with two reception rooms downstairs and the kitchen at the rigor which for a modestized family would work rather well,0.2,0.1377551020408163
902,i would expect to achieve probably circa 90 000 to 100 000 for this,i would expect to achieve probably circum 90 to 100000 pounds for this,0.2857142857142857,0.208955223880597
903,the current market i would estimate the value of this property to be in the region 95 000 to 100 000,current market i would estimate the value of this property to be in the region of 95 to 100000 pounds,0.23809523809523808,0.17
904,feel around about 100k is good cos it means we've added some value to the property as long as it's worth what we paid we're,feel there are about 100 cares good because it means we've added some value to the property as long as it's worth what we're paid then,0.28,0.21138211382113822
905,market i would estimate the value of this property to be in the region of 500 to 525 per calendar,i would estimate the value of this property to be in the region of 525 pounds per calendar,0.2,0.14432989690721648
906,market is going really good right now i would expect the property to achieve circa 500 to 550 per calendar month,market is going really good right now i would expect the properties to achieve circa 550 to 50 pounds per calend a month,0.2857142857142857,0.125
907,rental figures seem reasonable we've achieved a figure in the middle so we're happy and we've got a good tenant so it's a good end result really,rental figures are seem reasonable we've achieved figure in the middle so we're happy and we've got a good tenant so it's good end result really,0.1111111111111111,0.05555555555555555
908,it was hard work we've got a baby due in four weeks' time our second child so i probably won't be doing anything like this for a good while but if the opportunity came up again yes we,hard work we've got a baby doing four weeks time our second child so i probably won't be doing anything like this for a good while but if the opportunity came up again yes we would,0.15789473684210525,0.09836065573770492
909,well that's it for now we'll be back next time with more dispatches from the front line of property developing we'll look forward to seeing you then goodbye for now goodbye bye,that's if now we'll be back next time with more dispatches from the front line of property developing mm well we'll look forward to seeing you then goodbye by,0.28125,0.19318181818181818
910,get to apply all of the knowledge and information that they have acquired over the previous four years,they get to apply all of the knowledge and information that they've required over the previous four years,0.2222222222222222,0.09803921568627451
911,right now trying to think about anything equine oh nothing nothing comes to me it's,right now trying to think about anything at quin oh nothing nothing comes to me it's,0.13333333333333333,0.04819277108433735
912,to image the whole of the horse's head and we can look for all sorts of things we can look for traumatic injuries fractures of the skull we can look for masses inside the nasal cavities and the,image the whole of the horses head and we can look for all sorts of things we can look for traumatic injuries fractures of the skull we can look for masses inside the nasal cavities and the,0.05263157894736842,0.02072538860103627
913,having one of your children going in and having a procedure done,having one of your children going and have an procedure done,0.25,0.109375
914,go to endoscopy and hopefully put camera down his throat and retrieve,to indoskapy and hopefully put a camera down his throat and retrieve the,0.3333333333333333,0.17391304347826086
915,to have playing on your mind when you're doing anaesthetic because that really affects how the drugs,to have playing on your mind when you're doing anesthetic because that really affects how the drugs,0.058823529411764705,0.01
916,that's not quite sure what's going on but he's been very brave,that's not quite sure what's going on but he's being very brave,0.08333333333333333,0.03225806451612903
917,no he was he was tops he was sort of the perfect patient,no he was topped he was sort of the perfect patient for,0.3076923076923077,0.25
918,how you deal with clients and how you use that knowledge to then be able to sort out the animals and,how you deal with clients and how you use that knowledge to then be able to sort out the animals and it's,0.047619047619047616,0.05
919,you're working with as to how fiddly exactly they,you're working with as to how fiddly exactly they are,0.1111111111111111,0.08163265306122448
920,doing a cat castrate we put the testicles in a little plastic bag and the,catcastrate we put the testicles in the little plastic bag and the,0.3333333333333333,0.1643835616438356
921,you do get asked to do something by a vet you don't want to be like oh no i'm not sure about that you know you want to be like oh yeah sure i'll give that a go otherwise you look like a bit of an idiot,do get asked to do something by a vet you don't want to be like oh i'm not sure about that you know you're like oh yeah sure i'll give that a go because otherwise you look like a bit of an illiot,0.1702127659574468,0.13432835820895522
922,and i often say doing it is the best way to get it,and we often say doing it is the best way to get it,0.07692307692307693,0.04
923,got a little bit of confidence to build in all the cases that she,a little bit of confidence to build in all the cases that she,0.07142857142857142,0.06153846153846154
924,had to almost push her kind of past her limit to be able to find out where she was painful,had to almost push her past her limit to be able to find out why she was painful,0.15,0.12222222222222222
925,in something that advanced it's a really advanced surgery and to be able to be part of,in something that advances a really advanced surgery and to be able to be part of it,0.17647058823529413,0.09302325581395349
926,it's gone and once it's gone you can't get it back and it's still floating round in there so it was a really difficult,it's gone and once it's gone you can't get it back but it's still floating around in there it was a really difficult,0.125,0.059322033898305086
927,to remove something and actually see it afterwards and appreciate what the problem,to remove something and actually see it afterwards and appreciate what the problem,0.0,0.0
928,so that means we have an enormous number of cases come through the door every day,so that means we have an enormous amount of cases come through the door every day,0.0625,0.07407407407407407
929,erm so every so often they need to get emptied so it's just like two little glands round the back,so every so often they need to get empty so it's just two little glands around the back,0.2,0.13402061855670103
930,to look lovely at your job and have your nails painted and wear pencil skirts this is not the right,lovely at your job and having nails painted and were pencilsguirts this is not the right thing,0.4,0.25252525252525254
931,right ok that looks like it's the right one that is,ok and that looks like it's the right one that's going to explore,0.5454545454545454,0.49019607843137253
932,there are so many gross things that you have to do and i think you just have to it does help if you've not,there are so many gross things you have to do and i think you just have to you know it does help if you've got,0.16666666666666666,0.14150943396226415
933,you knew these sutures are going to be seen by the owners and these were wounds that were going to be on the dog's,these issues were going to be seen by the owner and these were worns that were going to be on the dog's fee,0.2916666666666667,0.19298245614035087
934,it would be through the roof which it probably would have,probably it would be through the roof which it probably would have been,0.18181818181818182,0.24561403508771928
935,to see vet students like that we are more likely to give them more stuff to,to see vet students like that we're more likely to give them more stuff to,0.125,0.02666666666666667
936,bonnie go home when she is actually worse than when she came in so,bonnie go home when she's actually worse than when she came in,0.21428571428571427,0.07575757575757576
937,we can't it really depends on what sort of injuries and illnesses they've,it really depends on what sort of injuries and illnesses they've,0.15384615384615385,0.1232876712328767
938,the time with the sort of equine things i am just not as comfortable as i imagined if it was a dog i'd understand it a lot,of the time with the sort of equine things i'm just not as comfortable if it was a dog i'd understand it a lot of,0.25925925925925924,0.18032786885245902
939,yes i can sort of pretend to be confident,yes i can pretend to be confident,0.2222222222222222,0.1951219512195122
940,get your hands on some practical task that is a genuine clinical task that you will be potentially doing once you are a qualified vet,get your hands on some practical task that is a genuine clinical task that you will potentially be doing once you're a qualified fat,0.2,0.07518796992481203
941,to read about what it is and so it was kind of working on a step by step,read about what it is and so it was working on a step by step,0.16666666666666666,0.1527777777777778
942,so i'm very pleased with his practical skills at this level of his training,i'm pleased with his practical skills at this level of his training,0.14285714285714285,0.10666666666666667
943,don't want to know the results hey don't you just love it when the news catches a baby having a,don't want to know the results {lg} hey don't you just love it when the news captures a baby having a,0.1,0.08421052631578947
944,women who went missing in the american state of ohio around a decade ago have turned up,women who were missing in the american state of ohio around a decade ago have turned up,0.058823529411764705,0.022988505747126436
945,see the interview on the news with the neighbour he is amazing listen to his description of the moment he found the,see the interview on the news with the neighbor {lg} he is amazing listened to his description of the moment he found the,0.13636363636363635,0.06956521739130435
946,you he wasn't always harsh to his players he was clearly huge fan of,always harsh to his players he was clearly a huge fan of,0.2857142857142857,0.23529411764705882
947,in a significant boost to the british film industry the latest instalment of the star wars franchise will be made here in the,a significant boost of the british film industry the latest installment of the star wars franchise will be made here in the uk,0.17391304347826086,0.072
948,gun campaigners in america have criticised a project that's managed to produce a plastic weapon using a 3 d,gun campaigners in america have criticized a project that's managed to produce a plastic weapon using a 3d,0.15789473684210525,0.018691588785046728
949,exactly there is now technology in america where you can print a gun that's going to change the shooting range innit ak,exactly there's now technology in america where you can print a gun it's going to change this shoe and raging it okay,0.4090909090909091,0.15966386554621848
950,or even worse what if you're dyslexic i'm going to shoot you with my oh bollocks i've printed a nun,or even worse what if you're dyslexic i'm going to shoot you with my art bolics i've printed a nun,0.1,0.06060606060606061
951,let's be honest though we're not going to print guns are we most of us still struggle with basic things like skype it's true have a look at this lady sending a christmas message to her,let's be honest though we're not going to print guns are we most of us still struggle with basic things like skype it's true have a look at this lady sending a christmas message to her,0.0,0.0
952,in the north of england has withdrawn bags of peanuts from sale because they contain,in the north of england withdrawn bags of peanuts from sale because they contain nuts,0.13333333333333333,0.10714285714285714
953,have tried many things in the search for eternal beauty victoria beckham is said to be fan of the bird poop facial which uses nightingale excrement as an,have tried many things in the search for eternal beauty victoria beckamer said to be a fan of the bird poop facial which uses nighting gale excrement as an,0.17857142857142858,0.05228758169934641
954,in brazil has survived being shot in the mouth with a harpoon by her,in brazilla survived being shot in the mouth with a harpoon by a,0.21428571428571427,0.08823529411764706
955,dick now incredibly that isn't the most shocking relationship story from brazil prepare yourself this is insane have a look at how a woman tried to kill her husband,incredibly {lg} that isn't the most shocking relationship story from brazil prepare yourself this is insane have a look at how a woman tried to kill her husband,0.10344827586206896,0.08536585365853659
956,brazilian man says his wife tried to kill her by putting poison in her,resilient man says his wife tried to kill her by putting poison in her,0.07142857142857142,0.07142857142857142
957,jeremy did you see how she tried to,did you see how she tried to,0.125,0.2
958,may turn gay such an overreaction that one's green i turn my back on your entire,such an overreaction that one's green i turn my back on you on tiepe,0.375,0.225
959,this is the part of the show i don't know anything about there's a mystery guest who's been in the news and i have to figure out who that person is please welcome our,this is the part of the show i genuinely don't think about it it's going to be mystery guess who's been in the news and i have to figure out who that person is so please welcome mom,0.3235294117647059,0.2289156626506024
960,in south america have you seen the latest craze hitting the streets of,south america have you seen the latest crays hitting the strinks of,0.23076923076923078,0.11428571428571428
961,now the tragic events in boston last month wrecked lives but this is the story of one woman's inspirational approach to recovery,the tragic events in boston last month recked lives but this is the story of one woman's inspirational approach to recovery,0.09090909090909091,0.0390625
962,to tell her that her foot was no longer there knowing that would be very painful for her because of,to tell her that her foot was no longer there knowing that would be very painful for her because of,0.0,0.0
963,on may 22nd a hero of mine was buried here at st enodoc's churchyard on a very wet and windy cornish day he was john betjeman the poet and broadcaster,on may the 20 second a hero of mine was buried here at an enadox church yard on a very wet windy cornish day he was john becheman the poet and broadcaster,0.3,0.15333333333333332
964,guilt please join me as i revisit betjemanland to ask 30 years on whether it is a far away and forgotten country or whether as i would argue it is still a place that can sustain us today,please join me as i revisit betroman land to ask 30 years on whether it is a far away and forgotten country or whether as i would argue it is still a place that can sustain us today,0.07894736842105263,0.04838709677419355
965,was in his own words an only child deliciously apart his best,was in his own words an only child deliciously apart his best,0.0,0.0
966,would come out of his back garden over there on highgate west hill onto hampstead heath climb up parliament hill clutching his pencil and his pad as he,would come out of his backgarden over there on hijait west hill onto hamster's heath climb up parliament hilled clutching his pencil and his pad as he,0.17857142857142858,0.07947019867549669
967,cornwall was the healer of all wounds for betjeman the sight and sound of the sea in daymer bay always brought him peace of mind his shell guide to cornwall is a hymn to the beauties of cornish landscape and architecture and in the poem he wrote about this place trebetherick what i find so moving about it and so typical of betjeman it's not just an evocation of the place but of the people he's known here the friendships he's enjoyed since childhood,cornwall was the healer of all wounds for betroomen the sight and the sound of the sea in damer bay always brought him peace of mind his shell guide to kormwall is a him to the beauties of cornish landscape and architecture and in the poem he wrote about this place but of the people he's known here the friendships he's enjoyed since childhood,0.30952380952380953,0.2743362831858407
968,marvellous structure behind me gives to this weather beaten village building with its 15th century southern arcade of granite sloping this way and that an unforgettable sense of joy and,marvelous structure behind me gives to this weather beaten village building with its 15th century southern archaed have granite sloping this way in that an unforgettable sense of joy and mystery,0.16666666666666666,0.0972972972972973
969,oxford he was idle mannered and precious and extremely tiresome to his tutor the austere ulsterman cs lewis later of narnia fame who had no patience with betjeman failing simple divinity exam and had him sent down at the end of his first year the sense of rejection was awful but here he had learnt the aesthete's credo which shaped betjemanland the everlasting pursuit of beauty in people and in,oxford he was idle mannered and precious and extremely tire some to his tutor the austinalstam and c s and as austman c f amp quam and had him sent down at the end of his first year the sense of rejection was awful but here he had land the east theeds creedo which shaped betrom and had sea austum and had his first year the ever lasting pursuit of beauty in people and in places,0.5285714285714286,0.3484848484848485
970,his life betjeman loved great houses but this place isn't your average stately home of england it's fantastic it's as if somebody has taken the brighton pavilion and set it down in the middle of the cotswolds it's so betjemanic the owner was colonel dugdale he was married to ethel a keen socialist betjeman wrote that mrs dugdale was mother to us all but he must have found in this place with its large rooms and its civilised atmosphere such a contrast to the pinched quarrelsome suburban world from which he came and in his first book mount zion or in touch with the infinite,his life betroman loved great houses but this place isn't your average stately home of england it's so betchamanic the owner was kerl digged ell a keen socialist to the pinched quarrelsome suburban world from which he came and in his first book month zayan or in touch with the infinite,0.580952380952381,0.532871972318339
971,which is in effect a kind a love letter to sezincote constantly under those minarets i have been raised from the deepest depression and spent the,which is an effect a love letter to seizing cut constantly under those minerrets i have been raised from the deepest depression and spent the,0.23076923076923078,0.10344827586206896
972,the novelist anthony powell made two brilliant observations about betjeman one was that betjeman has a whim of iron the other was that the key to betjeman's success as a social climber was buffoonery he became a kind of court jester to the upper classes he loved to be loved and clowning about was his making himself feel that he fitted in but i feel that behind all the clowning there was a sense of insecurity,the novelist down to nepal made two brilliant observations about bechamin one was betchamin has a whim of iron and the other was that the key to bechamin's success as a social climber was baffunerie he loved to be loved and clowning about was his way of making himself feel that he fit it in but i feel that behind all the clowning there was a sense of insecurity,0.3157894736842105,0.2384428223844282
973,betj wasn't really the horsey type because his father was in trade don't you know the chetwodes looked down on him betj's way of coping with the snubs and snobbery of his parents in law was to exaggerate them make them into jokes and anecdotes,wasn't really the horsitype because his father was in trade don't you know the chet would look down on him betch's way of coping with the snobs and snobberies of his parents in law was to exaggerate them make them into jokes and anecdotes,0.2,0.0823045267489712
974,and you can't call me father i'm not your father i know you can call me field marshal,you can't call me father i'm not your father i know you can call me feel marshall,0.16666666666666666,0.08235294117647059
975,darling plymmie that's penelope he had nicknames for everybody and for her he had lots of nicknames plymmie ugly beastly filthiness and,plimmy that's benelope he had nicknames for everybody and for her he had lots of nicknames plimmy ugly beastly filthiness {lg},0.22727272727272727,0.14074074074074075
976,often witnessed the most furious rows between the betjemans cyril connolly the critic was once staying at a country house party he was having a bath it was a bathroom with two doors one of the doors flew open the betjemans came running through the room one shouting hate and abuse at the other and out through the other door neither of them noticing that there was naked man sitting in the bath,often witness the most furious rows between the bechiman's sira connely the critic was one staying at the country house party he was having a bath it was a bathroom with two doors one of the doors flew opened the betroomens came running through the room one shouting hate and abuse at the other and out through the other door neither of them noticing there was a naked man sitting in the bath,0.136986301369863,0.07360406091370558
977,the very soundtrack of betjemanland indeed when he was on desert island discs one of his choices was a record of english change ringing it resonates and echoes throughout his work and indeed is the inspiration for the poem he wrote about this place uffington,the very sound track of bechaman land indeed when he was on desert island disks one of his choices was a record of english change ringing it resonates and echoes throughout his work and indeed it is the inspiration for the poem he wrote about this place affington,0.15555555555555556,0.03875968992248062
978,it overwhelms the towering elms that death reminding dying fall,it overwhelms the towering ailms that death reminding dying fall,0.1,0.031746031746031744
979,anyone who has heard the name betjeman is likely to know a subaltern's love song inspired by his infatuation for a surrey doctor's daughter a tennis champ of course i think it's his most perfect lyric where every word,anyone who's heard the name betroom and is likely to know a subtleton's love song inspired by his infectuation for a sorry doctor's daughter tennis champ of course i think it's his most perfect lyric where every word,0.20512820512820512,0.08294930875576037
980,there's strong tolerance and understanding of our sexuality which was way ahead of its time for instance in that poem invasion exercise on a poultry farm a lesbian trusses up a paratrooper while verbally abusing the object of her lust a land girl in senex there are some pretty kinky erotic goings on out of doors and in that tender poem monody on the death of a platonist bank clerk we see betjeman's sympathy with homosexuals he himself had a gay life as a schoolboy and an undergraduate he had many gay friends and he was always made furious by their persecution,there's a strong tolerance an understanding of our sexuality which was way ahead of its time for instance in that poem monardy on the death of a place in his bank clock there are some pretty kinky erotic goings on out of doors he him sanics there is some pretty cinky erotic goings on out of doors and he was always made furious by their persecution,0.5882352941176471,0.4761061946902655
981,rail decided it was cheaper to demolish the arch than to reconstruct it in a slightly different place and the prime minister of the day harold macmillan i think to his eternal shame agreed with them the battle was lost the euston arch was demolished,decided it was cheaper to demolish the arch than to reconstruct it in a slightly different place and the prime minister of the day haraman millen i think to his eternal shame agreed with him the battle was lost the usedern arch was demolished,0.1111111111111111,0.07630522088353414
982,so appealed to betjeman about the arts and crafts domestic style was it was architecture for real people to live in these were houses with warmth with distinctive quirky features even with a bit of humour he thought that was worth fighting for so when they were threatened he fought and with john betjeman as a figurehead the battle for bedford park was decisively won,appeal to becheman about the arts and crafts domestic style was it was architecture for real people to live in these were houses with warmth with distinctive quirky features even with a bit of humor he thought that was worth fighting for so when they were threatened he fought and with john betchminos a figure head the battle for bed ford part was decisively won,0.16923076923076924,0.043478260869565216
983,this great stained glass window by burne jones he loved,this great stained last window by burn jones he loved,0.2,0.05454545454545454
984,is that i don't suppose there's anyone in britain today who does not support betjeman in the preservation debates but while we,that i don't suppose there's anyone in britain today who does not support bechiman in the preservation debates but while we,0.09090909090909091,0.047619047619047616
985,lovely old buildings do we understand why betjeman so violently objected to the vandals it was their greed it was their pernicious belief in progress in growth in worshipping economic good as the highest of all human ambitions and if we understand that about betjeman then he's a prophet who speaks to us more vividly today than ever,lovely old buildings do we understand why betromen so violently objected to the vandals it was their greed it was their pernicious belief in progress in worshipping economic good as the highest of all human ambitions and if we understand that about betromen then he's a profit who speaks to us more vividly today than ever,0.08620689655172414,0.057057057057057055
986,of the management at whose mention he would gaze piously heavenward you see even god had a nickname,of the management at whose mentioned he would gaze piously heavenwood you see even god has a nickname,0.16666666666666666,0.050505050505050504
987,his friends once asked him how he could possibly believe and this is how,friends once asked him how he could possibly believe and this is how,0.07142857142857142,0.05555555555555555
988,letter i choose the christian's way and completely fail to live up to it because i believe it true and because i believe for possibly a split second in six months but that's enough that christ is really the incarnate son of god and that sacraments are a means of grace and that grace alone gives one the power to do what one ought to do i feel this will shock you you dear liberal intellectual old thing,i choose the christian's way and completely fail to live up to it because i believe it grace alone gives one the power to do what one oughts to do i feel this will shot you because i believe it true and that grace is really the incarnate son of god and that grace is really the encoured it's son of grades and that grace is really the icanates are a means months but that's enough that christ is alone,0.7435897435897436,0.533498759305211
989,of friends and what fun to have been one of them and have lunch with john betjeman because he so enjoyed his food and he loved getting drunk and he loved a good claret not that he was a wine snob and they would have enjoyed all the jokes and the mimicry and the self deprecating stories and the laughter which they said rose to a high pitch like a dog whistle and sometimes when greatly amused at the table he would,of friends and what fun to have been one of them and have lunch with john benchamin because he so enjoyed his food and he loved a good clarit not that he was a wine snob and they would have enjoyed rose to a high pitch like a dogged stories and the laughter which they said rose to a high pitched and the mimicry and he loved a good clarate and sometimes when greatly amused at the table he would,0.3170731707317073,0.26265060240963856
990,like people without fingertips by which he meant people without sensitivity or empathy,like people without fingertips by which he meant people without sensitivity or empathy,0.0,0.0
991,and they saw him walk away they watched the shoulders slump down and the melancholy madness take over he was very sensitive in the face of criticism he was thin skinned he was paranoid he was full of fears he thought he was a,saw him walk away they watched the shoulders slump down and the melonclear madness take over he was very sensitive in the face of criticism he was thin skinned he was full of fears he thought he was a failure,0.1590909090909091,0.1688888888888889
992,granite obelisk points an accusing finger to the sky he had a very stormy relationship with his father and when ernest betjemann died betjeman snobbishly refused to go into trade and take on the family firm he wound up the works in pentonville road the workers were put out of their jobs and he felt immense guilt,granite obilist points an accusing finger to the sky he had a very stormy relationship with his father and when earnest betromen died bechamin snobbishly refused to go into trade and take on the family firm he wound up the works in pentonville road the workers were put out of their jobs and he felt immense guilt,0.07017543859649122,0.03514376996805112
993,always loved this part of the city and it seemed as though this was the scene of a happy carefree bachelor life but since the early 1950s he had begun a love affair which was something much more serious than his usual flirtations and infatuations and this love would last until his dying,always loved this part of the city and it seemed as though this was the scene of a happy carefree bachelor life but since the early 1950s he'd begun a love affair which was something much more serious than his usual flirtations and infatuations and this love would last until his dying day,0.05660377358490566,0.024390243902439025
994,the pain and humiliation were dreadful for elizabeth his refusal to leave his wife and give her a baby was painful in the extreme the situation never resolved itself and however happy betjeman seemed on the surface of things for the rest of his life he was in a torment of,pain and humiliation were dreadful for elizabeth his refusal to leave his wife and give her a baby was painful in the extreme the situation never resolved itself and however happy betromen seemed on the surface of things for the rest of his life he was in a torment of indision,0.058823529411764705,0.058823529411764705
995,in his poetry he also had a lifelong dread instilled in him by his calvinist nursemaid of going to hell to be punished for his sins but elizabeth recalled that in the last two months of his life he was calm and serene and she was at his side when he died quietly here at treen,in his poetry he also had a lifelong dread instilled in him by his calvinist nursemate of going to hell to be punished for his sins but elizabeth recalled that in the last two months of his life he was calm and serene and she was at his side when he died quietly here at tree tree,0.05357142857142857,0.025362318840579712
996,why is it worth commemorating john betjeman 30 years after he died first because he was a poet i would say a highly original poet unlike most poets he had the capacity to communicate with the needs and the griefs and the pleasures of millions of his fellow human beings and betjeman helped us to see beauty in railways in buildings in landscapes that the money men and the politicians don't see the point of and betj the emotional chaotic helped us helped me at any rate come to terms with our own muddled lives and loves,why is it worth commemorating john benchamin 30 years after he died first because he was a poet in railways in buildings and betroman helped us to communicate with the needs and the griefs and the pleasures of millions of his fellow human beings i would say highly original poet helped us helped me at any rate come to terms with our own muddled lives and loves,0.4639175257731959,0.3896353166986564
997,are between 8 10 each but you can get one today for 5 i'll,between 8 and 10 pound each but you can get one to therefore 5 pounds,0.42857142857142855,0.46551724137931033
998,going to snow soon we've been checking the weather daily,very very soon we've been checking the weather daily,0.3,0.21428571428571427
999,going to do anything i've not touched nothing i'm just doing everything he says,to do anything i've not touched nothing i've just doing everything he says,0.14285714285714285,0.10126582278481013
1000,being director that's what i'm here to ask you to do if you want to spearhead,director that's what i'm here to ask you to do if you want to spear at,0.1875,0.11688311688311688
1001,be like if your dad did retire it'd be a,like if you dad did retire it'd be a mad,0.3,0.2
1002,is the only one who could make him retire or at least,he's probably the only one who could make him retire or at least slow,0.25,0.32075471698113206
1003,outside the market hall have got some rather unusual antiques for our experts to value and of course let's face it they,the market hall have got some rather unusual antiques for our experts to value and of course let's face it they've,0.09090909090909091,0.09243697478991597
1004,we really do have our work cut out so let's get on with it adam partridge is the first expert at the tables so let's take a closer look at what he has found,we really do have our work cut out so let's get on with it adam patrick is the first expert at the tables let's take a closer look at what he's found,0.11764705882352941,0.0641025641025641
1005,and that's the sort of thing that toy collectors are passionate about which,and that's the sort of thing that toy collectors are passionate about bg,0.07692307692307693,0.06666666666666667
1006,have been a great investment i mean some of them have still got the price tag on what's that,a great investment i mean some of them still got the price tag on what's that,0.15789473684210525,0.16304347826086957
1007,did you do just wheel them round the sandpit like me or did you have one of the proper tracks i had one of the,you do just wheel them around in the sampit like me or did you have one of the proper tracks did,0.36,0.22727272727272727
1008,so if we take an average of about 3 each we've,so if we take an average of say three pounds each we've,0.2727272727272727,0.2826086956521739
1009,view isn't that incredible we are so lucky here in this country,isn't that incredible we are so lucky here in this country,0.08333333333333333,0.07936507936507936
1010,like this i'm in the stunning yorkshire dales and i have come here to find out about one of the oldest industries in the area it dates back about 1 000 years and it is the art of cheese,like this i'm in the stunning yorkshidals and i've come here to find out about one of the oldest industries in the area it dates back around 1000 years and it's the art of cheese,0.23076923076923078,0.07027027027027027
1011,variety of two of the country's best loved characters wallace and gromit wensleydale is actually an area within the yorkshire dales and the history of cheesemaking in this region dates back well to the industrious monks really at the time of the norman conquest but after henry viii abolished the,righty from two of the countries best love characters wallace and grammit winsley dale is actually in area within the orchard dales and the history of cheesemaking in this region dates back well to the industrious monks really at the time of the norman conquest but after henry the eighth abolished the,0.22,0.09797297297297297
1012,right here in hawes a local merchant called edward chapman began collecting milk from the local farmhouses to use for the commercial production of wensleydale cheese and it's been made here ever since now before i go off to the creamery to find out how cheese is actually made i'm going to take a closer look at the source of the raw ingredient,right here in horse a local merchant called edward chatman began collecting milk from the local farmhouses to use for the commercial production of wednesty dale cheese and it's been made here ever since now before i go off to the creamery to find out how cheese is actually made i'm going to take a closer look at the source of the raw ingredient,0.06349206349206349,0.029069767441860465
1013,it's so simple isn't it that's what gives wensleydale cheese its wonderful dales flavour and right now i'm off to the,it's so simple isn't it that's what gives wednesteed out cheese it's wonderful dalese flavor and right now i'm off to the creamer,0.2857142857142857,0.1623931623931624
1014,process is it has to be pasteurised this is quite simple really the milk gets heated to 72 degrees for around 15 seconds and that will kill off any bad bacteria right let's go and have a look at the cheesemaking process,process is it has to be pastorized this is quite simple really the milk gets heated to 17 seconds and that will kill off any bad bacteria let's go and have a look at the cheesemaking process,0.16666666666666666,0.1461187214611872
1015,now the equipment may look hi tech down there but the basic way wensleydale cheese has been made hasn't changed for centuries and really that is a full scale larger version of what would have been going on in there and it's still very much largely a handmade,now the equipment may look high tech down there but the basic way wendydal cheese has been made hasn't changed for centuries and really that is just a full scaled larger version of what would have been going on in there and it's still very much largely aham may,0.125,0.06589147286821706
1016,basically and it's been a seller for years it's the way we make it,bercis clay and it's been a sali for years it's the way we mere kits,0.35714285714285715,0.22727272727272727
1017,come from all over the country even all over the world i guess this is the best advert really for local,come from all over the country and all over the world i guess this is the best advert really for local,0.047619047619047616,0.038834951456310676
1018,a look at this peter there's a lot of lot that's all i can say 60 or 61 matchbox,look at this piecer there's a lot of lot that's all i can say 61 match box,0.3157894736842105,0.1375
